customerid,count
0379-DJQHR,1
5285-MVEHD,1
2719-BDAQO,1
9734-YWGEX,1
1051-GEJLJ,1
2267-FPIMA,1
4315-MURBD,1
0678-RLHVP,1
8975-SKGRX,1
0730-KOAVE,1
9227-LUNBG,1
4750-ZRXIU,1
6259-WJQLC,1
3804-RVTGV,1
5898-IGSLP,1
7549-MYGPK,1
0048-LUMLS,1
1258-YMZNM,1
2123-AGEEN,1
4661-NJEUX,1
5170-PTRKA,1
3199-NPKCN,1
3908-BLSYF,1
5543-QDCRY,1
0297-RBCSG,1
4694-PHWFW,1
0835-JKADZ,1
5787-KXGIY,1
0454-OKRCT,1
5146-CBVOE,1
8812-ZRHFP,1
0862-PRCBS,1
9625-QSTYE,1
7074-IEVOJ,1
5393-HJZSM,1
4824-GUCBY,1
9199-PWQVC,1
4301-VVZKA,1
8942-DBMHZ,1
7471-WNSUF,1
5149-TGWDZ,1
6103-BOCOU,1
4079-WWQQQ,1
3956-CJUST,1
6513-EECDB,1
6024-RUGGH,1
5993-BQHEA,1
3865-YIOTT,1
7508-SMHXL,1
1907-UBQFC,1
9046-JBFWA,1
1206-EHBDD,1
9742-XOKTS,1
0376-YMCJC,1
6166-ILMNY,1
8883-GRDWQ,1
5536-RTPWK,1
7030-NJVDP,1
9646-NMHXE,1
0634-SZPQA,1
3800-LYTRK,1
7143-BQIBA,1
1730-VFMWO,1
4829-ZLJTK,1
6100-FJZDG,1
2074-GKOWZ,1
3524-WQDSG,1
1624-WOIWJ,1
6941-PMGEP,1
3486-NPGST,1
5981-ITEMU,1
5669-SRAIP,1
7013-PSXHK,1
3845-JHAMY,1
1271-SJBGZ,1
8329-IBCTI,1
2829-HYVZP,1
4026-SKKHW,1
3097-NNSPB,1
7771-ZONAT,1
0655-RBDUG,1
2111-DWYHN,1
4607-CHPCA,1
4646-QZXTF,1
7439-DKZTW,1
1338-CECEE,1
8659-IOOPU,1
8590-YFFQO,1
5832-TRLPB,1
9036-CSKBW,1
4546-FOKWR,1
7029-RPUAV,1
7241-AJHFS,1
8999-BOHSE,1
4441-NIHPT,1
9170-ARBTB,1
9878-TNQGW,1
4367-NUYAO,1
1751-NCDLI,1
0301-KOBTQ,1
0455-XFASS,1
9845-PEEKO,1
4361-BKAXE,1
4121-AGSIN,1
4194-WHFCB,1
0810-DHDBD,1
3354-OADJP,1
8361-LBRDI,1
7047-YXDMZ,1
3863-IUBJR,1
4695-VADHF,1
4065-JJAVA,1
7426-RHZGU,1
6614-YOLAC,1
0929-HYQEW,1
6419-ZTTLE,1
8818-XYFCQ,1
6993-OHLXR,1
9524-EGPJC,1
2858-EIMXH,1
8917-FAEMR,1
4883-QICIH,1
8120-JDCAM,1
1989-PRJHP,1
8357-EQXFO,1
3234-VKACU,1
2545-LXYVJ,1
1374-DMZUI,1
6641-XRPSU,1
3842-IYKUE,1
7277-KAMWT,1
9108-EQPNQ,1
4883-KCPZJ,1
7649-SIJJF,1
9361-YNQWJ,1
3748-FVMZZ,1
9391-TTOYH,1
7296-PIXQY,1
1915-OAKWD,1
1236-WFCDV,1
9948-YPTDG,1
4869-EPIUS,1
4581-LNWUM,1
6445-TNRXS,1
1767-CJKBA,1
8146-QQKZH,1
2632-TACXW,1
4145-UQXUQ,1
1352-VHKAJ,1
8329-GWVPJ,1
4184-TJFAN,1
8436-BJUMM,1
6732-FZUGP,1
4822-RVYBB,1
7868-TMWMZ,1
7147-AYBAA,1
7460-ITWWP,1
8242-SOQUO,1
3422-WJOYD,1
1452-XRSJV,1
1725-MIMXW,1
8947-YRTDV,1
3161-ONRWK,1
3399-BMLVW,1
6352-TWCAU,1
6022-KOUQO,1
5930-GBIWP,1
8017-LXHFA,1
4939-KYYPY,1
6518-PPLMZ,1
2812-REYAT,1
3813-DHBBB,1
3374-PZLXD,1
3092-IGHWF,1
1971-DTCZB,1
3584-WKTTW,1
7321-VGNKU,1
2387-KDZQY,1
4154-AQUGT,1
6374-NTQLP,1
7941-RCJOW,1
6265-SXWBU,1
7459-RRWQZ,1
6032-KRXXO,1
2927-QRRQV,1
3068-OMWZA,1
5816-JMLGY,1
7552-KEYGT,1
2361-UPSND,1
6035-RIIOM,1
2929-QNSRW,1
1262-OPMFY,1
7426-WEIJX,1
5442-XSDCW,1
2581-VKIRT,1
9490-DFPMD,1
3331-HQDTW,1
9469-WEJBT,1
1498-DQNRX,1
5980-BDHPY,1
2351-RRBUE,1
4690-LLKUA,1
8883-ANODQ,1
4999-IEZLT,1
1371-OJCEK,1
2988-PLAHS,1
9995-HOTOH,1
1478-VPOAD,1
1899-VXWXM,1
4248-QPAVC,1
2439-LYPMQ,1
3533-UVMOM,1
6267-DCFFZ,1
5035-BVCXS,1
9504-DSHWM,1
5327-CNLUQ,1
2761-OCIAX,1
3049-NDXFL,1
9651-GTSAQ,1
4751-ERMAN,1
6968-GMKPR,1
2660-EMUBI,1
3223-DWFIO,1
8259-NFJTV,1
1157-BQCUW,1
7338-ERIVA,1
9818-XQCUV,1
0637-YLETY,1
4672-FOTSD,1
3186-BAXNB,1
9313-QOLTZ,1
6485-QXWWE,1
7776-QGYJC,1
2245-ADZFJ,1
6518-KZXCB,1
9957-YODKZ,1
4237-RLAQD,1
5522-NYKPB,1
2886-KEFUM,1
7114-AEOZE,1
5193-QLVZB,1
3794-NFNCH,1
0330-IVZHA,1
1436-ZMJAN,1
3292-PBZEJ,1
0799-DDIHE,1
3070-FNFZQ,1
0620-XEFWH,1
8387-MOJJT,1
8246-SHFGA,1
7643-RCHXS,1
7351-KYHQH,1
8152-UOBNY,1
5939-SXWHM,1
3766-EJLFL,1
4522-XRWWI,1
9906-NHHVC,1
2720-FVBQP,1
5127-BZENZ,1
2782-JEEBU,1
7108-DGVUU,1
9391-EOYLI,1
1205-WNWPJ,1
9254-RBFON,1
0993-OSGPT,1
2003-CKLOR,1
5312-TSZVC,1
5014-WUQMG,1
7675-OZCZG,1
2812-SFXMJ,1
2851-MMUTZ,1
8580-AECUZ,1
2429-AYKKO,1
6407-UTSLV,1
8375-DKEBR,1
3877-JRJIP,1
8226-BXGES,1
8345-MVDYC,1
5136-RGMZO,1
1958-RNRKS,1
5935-FCCNB,1
7398-SKNQZ,1
2587-YNLES,1
9060-HJJRW,1
4116-TZAQJ,1
2081-VEYEH,1
0727-BNRLG,1
7279-NMVJC,1
0404-AHASP,1
5515-RUGKN,1
0386-CWRGM,1
8932-CZHRQ,1
1702-CCFNJ,1
6303-KFWSL,1
9964-WBQDJ,1
6435-SRWBJ,1
3280-MRDOF,1
8640-SDGKB,1
9705-IOVQQ,1
1015-OWJKI,1
7511-YMXVQ,1
2040-XBAVJ,1
5848-FHRFC,1
6950-TWMYB,1
0134-XWXCE,1
1803-BGNBD,1
3658-QQJYD,1
2057-BOYKM,1
7801-CEDNV,1
9436-ZBZCT,1
4137-JOPHL,1
1320-REHCS,1
8540-ZQGEA,1
3198-VELRD,1
3963-RYFNS,1
2418-TPEUN,1
8952-WCVCD,1
3768-VHXQO,1
5318-IXUZF,1
0106-GHRQR,1
1222-KJNZD,1
9804-ICWBG,1
8646-JCOMS,1
8887-IPQNC,1
7551-JOHTI,1
4854-CIDCF,1
4918-FYJNT,1
3307-TLCUD,1
1219-NNDDO,1
0793-TWELN,1
6311-UEUME,1
2808-CHTDM,1
9158-VCTQB,1
4737-AQCPU,1
1442-OKRJE,1
5047-LHVLY,1
5405-ZMYXQ,1
9659-QEQSY,1
4403-BWPAY,1
8388-DMKAE,1
4829-AUOAX,1
0107-YHINA,1
5364-XYIRR,1
2058-DCJBE,1
3761-FLYZI,1
1171-TYKUR,1
3500-NSDOA,1
1228-FZFRV,1
4163-KIUHY,1
8189-HBVRW,1
7963-GQRMY,1
2967-MXRAV,1
6625-FLENO,1
3283-WCWXT,1
1060-ENTOF,1
0999-QXNSA,1
5451-MHQOF,1
8158-WPEZG,1
4423-YLHDV,1
6097-EQISJ,1
6961-MJKBO,1
6223-DHJGV,1
1298-PHBTI,1
3795-GWTRD,1
8593-WHYHV,1
4906-ZHGPK,1
0375-HVGXO,1
7359-WWYJV,1
1696-MZVAU,1
8917-SZTTJ,1
5740-YHGTW,1
0274-JKUJR,1
4735-BJKOU,1
8332-OSJDW,1
6839-ITVZJ,1
9365-SRSZE,1
4422-QVIJA,1
0354-VXMJC,1
9225-BZLNZ,1
4836-WNFNO,1
9798-OPFEM,1
2796-UUZZO,1
0114-RSRRW,1
8039-ACLPL,1
5419-CONWX,1
7521-YXVZY,1
3131-NWVFJ,1
3569-EDBPQ,1
8714-CTZJW,1
9518-RWHZL,1
0471-LVHGK,1
2272-JKMSI,1
2592-YKDIF,1
1934-MKPXS,1
9885-AIBVB,1
8621-MNIHH,1
3164-AALRN,1
9089-UOWJG,1
7684-XSZIY,1
8060-HIWJJ,1
9432-RUVSL,1
4704-ERYFC,1
3334-CTHOL,1
4538-WNTMJ,1
3717-OEAUQ,1
1131-SUEKT,1
0562-KBDVM,1
1697-BCSHV,1
6240-EURKS,1
2373-NTKOD,1
1970-KKFWL,1
6960-HVYXR,1
7767-UXAGJ,1
6896-SRVYQ,1
8752-GHJFU,1
7077-XJMET,1
7560-QRBXH,1
0680-DFNNY,1
3870-SPZSI,1
5357-TZHPP,1
8785-CJSHH,1
3498-LZGQZ,1
9350-VLHMB,1
5651-WYIPH,1
4859-ZSRDZ,1
5223-UZAVK,1
5302-BDJNT,1
1830-GGFNM,1
7861-UVUFT,1
2692-BUCFV,1
7024-OHCCK,1
5977-CKHON,1
5678-VFNEQ,1
0895-UADGO,1
9337-SRRNI,1
3071-MVJCD,1
1839-FBNFR,1
6510-UPNKS,1
4671-LXRDQ,1
2845-HSJCY,1
2293-IJWPS,1
0536-BGFMZ,1
7690-KPNCU,1
2017-CCBLH,1
9269-CQOOL,1
1371-DWPAZ,1
3838-OZURD,1
1934-SJVJK,1
6265-FRMTQ,1
3733-LSYCE,1
1768-ZAIFU,1
8999-YPYBV,1
0121-SNYRK,1
4656-CAURT,1
7537-RBWEA,1
0661-WCQNQ,1
3910-MRQOY,1
6475-VHUIZ,1
4791-QRGMF,1
6682-VCIXC,1
7206-GZCDC,1
0031-PVLZI,1
4565-NLZBV,1
5469-NUJUR,1
1184-PJVDB,1
2625-TRCZQ,1
4102-HLENU,1
4291-HPAXL,1
9793-WECQC,1
6567-HOOPW,1
7596-IIWYC,1
5478-JJVZK,1
6250-CGGUN,1
4238-HFHSN,1
7249-WBIYX,1
7721-JXEAW,1
1084-MNSMJ,1
3084-DOWLE,1
2568-BRGYX,1
3249-ZPQRG,1
3793-MMFUH,1
7943-RQCHR,1
9272-LSVYH,1
7130-YXBRO,1
0196-JTUQI,1
5624-RYAMH,1
9415-DPEWS,1
7073-QETQY,1
7722-VJRQD,1
7266-GSSJX,1
4652-ODEVH,1
6718-BDGHG,1
5071-FBJFS,1
7041-TXQJH,1
9972-EWRJS,1
7898-PDWQE,1
1092-GANHU,1
2811-POVEX,1
7427-AUFPY,1
8819-WFGGJ,1
5240-IJOQT,1
1769-GRUIK,1
0481-SUMCB,1
5724-BIDBU,1
5014-GSOUQ,1
1728-CXQBE,1
5208-HFSBT,1
0529-ONKER,1
3128-YOVTD,1
3195-TQDZX,1
4472-VESGY,1
2667-WYLWJ,1
6416-YJTTB,1
3254-YRILK,1
8605-ITULD,1
8016-ZMGMO,1
6543-JXSOO,1
8695-WDYEA,1
9314-IJWSQ,1
0661-XEYAN,1
5799-JRCZO,1
1921-KYSAY,1
6326-MTTXK,1
2091-GPPIQ,1
2882-WDTBA,1
7905-NJMXS,1
7876-DNYAP,1
8519-QJGJD,1
4881-GQJTW,1
7107-UBYKY,1
3703-VAVCL,1
9764-REAFF,1
8096-LOIST,1
0640-YJTPY,1
2984-AFWNC,1
3012-VFFMN,1
1656-DRSMG,1
9327-QSDED,1
5766-XQXMQ,1
9207-ZPANB,1
6184-DYUOB,1
7881-EVUAD,1
1925-GMVBW,1
2924-KHUVI,1
6198-RTPMF,1
5035-PGZXH,1
9809-IMGCQ,1
9046-DQMTP,1
3211-AAPKX,1
3473-XIIIT,1
1621-YNCJH,1
8681-ICONS,1
5899-OUVKV,1
0222-CNVPT,1
6890-PFRQX,1
1735-XMJVH,1
6806-YDEUL,1
2958-NHPPS,1
2951-QOQTK,1
8445-DNBAE,1
5514-YQENT,1
2277-BKJKN,1
7055-HNEOJ,1
3253-HKOKL,1
2480-EJWYP,1
7677-SJJJK,1
0506-LVNGN,1
5777-KJIRB,1
1666-JZPZT,1
9546-CQJSU,1
9052-VKDUW,1
1571-SAVHK,1
6439-LAJXL,1
6362-QHAFM,1
7893-IXHRQ,1
3070-BDOQC,1
2952-QAYZF,1
0743-HNPFG,1
9290-SHCMB,1
9242-TKFSV,1
8898-KASCD,1
6281-FKEWS,1
9851-QXEEQ,1
5469-CTCWN,1
5067-DGXLL,1
6048-UWKAL,1
9495-SKLKD,1
7079-QRCBC,1
9283-LZQOH,1
9777-WJJPR,1
6979-TNDEU,1
5394-SVGJV,1
9480-BQJEI,1
8970-ANWXO,1
8205-MQUGY,1
1866-OBPNR,1
4283-IVYCI,1
4763-PGDPO,1
9824-QCJPK,1
6234-PFPXL,1
3523-BRGUW,1
9851-KIELU,1
9342-VNIMQ,1
3580-REOAC,1
0895-LMRSF,1
6390-DSAZX,1
2985-JUUBZ,1
6851-WEFYX,1
6556-DBKZF,1
8203-XJZRC,1
1563-IWQEX,1
4847-TAJYI,1
2294-SALNE,1
3727-OWVYD,1
7534-BFESC,1
3488-PGMQJ,1
6432-TWQLB,1
5583-SXDAG,1
3808-HFKDE,1
6202-DYYFX,1
9512-UIBFX,1
9577-WJVCQ,1
2080-SRCDE,1
8229-MYEJZ,1
0314-TKOSI,1
4130-MZLCC,1
8645-KWHJO,1
3179-GBRWV,1
8098-LLAZX,1
8266-VBFQL,1
8181-YHCMF,1
2240-HSJQD,1
5804-LEPIM,1
5701-YVSVF,1
4983-CLMLV,1
8626-PTQGE,1
7102-JJVTX,1
8705-WZCYL,1
9880-TDQAC,1
5020-ZSTTY,1
6745-JEFZB,1
2840-XANRC,1
2321-OMBXY,1
3973-SKMLN,1
5027-YOCXN,1
7563-BIUPC,1
2799-ARNLO,1
1557-EMYVT,1
7277-OZCGZ,1
1098-TDVUQ,1
4091-TVOCN,1
3167-SNQPL,1
4115-BNPJY,1
0265-EDXBD,1
1248-DYXUB,1
4484-GLZOU,1
5940-AHUHD,1
2739-CACDQ,1
1984-GPTEH,1
0221-WMXNQ,1
4522-AKYLR,1
9058-HRZSV,1
7576-ASEJU,1
6614-FHDBO,1
7301-ABVAD,1
9227-UAQFT,1
0094-OIFMO,1
9903-LYSAB,1
0621-JFHOL,1
1251-KRREG,1
7083-MIOPC,1
4716-HHKQH,1
8937-RDTHP,1
3316-UWXUY,1
2651-ZCBXV,1
0945-TSONX,1
4811-JBUVU,1
2232-DMLXU,1
6341-JVQGF,1
6778-JFCMK,1
5961-VUSRV,1
0742-MOABM,1
6469-MRVET,1
0303-UNCIP,1
9947-OTFQU,1
0322-YINQP,1
0959-WHOKV,1
6366-ZGQGL,1
7633-MVPUY,1
4385-GZQXV,1
7014-ZZXAW,1
6323-AYBRX,1
3197-ARFOY,1
6292-TOSSS,1
0123-CRBRT,1
1950-KSVVJ,1
7605-BDWDC,1
7529-ZDFXI,1
3606-TWKGI,1
7273-TEFQD,1
5046-NUHWD,1
4959-JOSRX,1
6655-LHBYW,1
7017-VFHAY,1
4111-BNXIF,1
3675-YDUPJ,1
3282-ZISZV,1
9514-JDSKI,1
4629-NRXKX,1
4075-JFPGR,1
5697-GOMBF,1
9385-EHGDO,1
9408-SSNVZ,1
5876-QMYLD,1
0334-GDDSO,1
7989-CHGTL,1
4800-VHZKI,1
0111-KLBQG,1
4742-DRORA,1
7606-BPHHN,1
5495-GPSRW,1
3067-SVMTC,1
0979-PHULV,1
9442-JTWDL,1
2277-AXSDC,1
2519-ERQOJ,1
4895-TMWIR,1
6599-CEBNN,1
0177-PXBAT,1
2977-CEBSX,1
3951-NJCVI,1
9967-ATRFS,1
0224-RLWWD,1
9774-NRNAU,1
3597-MVHJT,1
5522-JBWMO,1
8782-LKFPK,1
1708-PBBOA,1
4163-NCJAK,1
5233-AOZUF,1
5973-EJGDP,1
1996-DBMUS,1
4376-KFVRS,1
4980-URKXC,1
2320-SLKMB,1
6048-NJXHX,1
2957-LOLHO,1
2181-UAESM,1
7781-HVGMK,1
9063-ZGTUY,1
6152-ONASV,1
4360-PNRQB,1
8734-DKSTZ,1
2806-MLNTI,1
2055-SIFSS,1
8111-BKVDS,1
3935-TBRZZ,1
7663-ZTEGJ,1
5605-IYGFG,1
2233-FAGXV,1
5564-NEMQO,1
0578-SKVMF,1
5249-QYHEX,1
4686-GEFRM,1
7916-VCCPB,1
0533-BNWKF,1
6583-SZVGP,1
9498-FIMXL,1
5924-SNGKP,1
4572-DVCGN,1
0623-IIHUG,1
0219-YTZUE,1
4115-NZRKS,1
5160-UXJED,1
0513-RBGPE,1
4654-DLAMQ,1
6243-OZGFH,1
8966-SNIZF,1
2034-GDRCN,1
0021-IKXGC,1
9639-BUJXT,1
5167-ZFFMM,1
7520-HQWJU,1
6885-PKOAM,1
6035-BXTTY,1
1343-EHPYB,1
7982-VCELR,1
2088-IEBAU,1
6680-NENYN,1
4322-RCYMT,1
2868-SNELZ,1
0122-OAHPZ,1
2379-GYFLQ,1
3351-NGXYI,1
8984-EYLLL,1
9057-MSWCO,1
9833-TGFHX,1
8204-YJCLA,1
6905-NIQIN,1
5651-CRHKQ,1
5686-CMAWK,1
2863-IMQDR,1
9601-BRXPO,1
6158-HDPXZ,1
7156-MXBJE,1
6862-CQUMB,1
2805-EDJPQ,1
6122-EFVKN,1
0259-GBZSH,1
6563-VRERX,1
3520-FJGCV,1
9571-EDEBV,1
7302-ZHMHP,1
9069-LGEUL,1
1010-DIAUQ,1
3583-KRKMD,1
5176-LMJXE,1
0104-PPXDV,1
5229-DTFYB,1
9294-TDIPC,1
4443-EMBNA,1
6496-JDSSB,1
3577-AMVUX,1
7410-OIEDU,1
5919-TMRGD,1
3887-PBQAO,1
0191-ZHSKZ,1
5590-ZSKRV,1
6416-JNVRK,1
2673-CXQEU,1
5630-AHZIL,1
8028-PNXHQ,1
1891-QRQSA,1
0731-EBJQB,1
2273-QCKXA,1
3170-NMYVV,1
1658-BYGOY,1
3410-YOQBQ,1
8627-ZYGSZ,1
5122-CYFXA,1
5698-BQJOH,1
0557-ASKVU,1
0526-SXDJP,1
1215-FIGMP,1
0434-CSFON,1
5954-BDFSG,1
3957-SQXML,1
5067-XJQFU,1
8108-UXRQN,1
9191-MYQKX,1
9919-YLNNG,1
0318-ZOPWS,1
9750-BOOHV,1
6728-DKUCO,1
6180-YBIQI,1
3192-NQECA,1
5386-THSLQ,1
7123-WQUHX,1
3679-XASPY,1
6380-ARCEH,1
4598-XLKNJ,1
3212-KXOCR,1
0278-YXOOG,1
9803-FTJCG,1
8637-XJIVR,1
9848-JQJTX,1
6067-NGCEU,1
7233-PAHHL,1
2424-WVHPL,1
4767-HZZHQ,1
3016-KSVCP,1
2796-NNUFI,1
1862-QRWPE,1
4808-YNLEU,1
4445-ZJNMU,1
8769-KKTPH,1
4667-QONEA,1
2848-YXSMW,1
5129-JLPIS,1
6865-JZNKO,1
6322-HRPFA,1
3638-WEABW,1
1066-JKSGK,1
1680-VDCWW,1
8779-QRDMV,1
4183-MYFRB,1
4190-MFLUW,1
9959-WOFKT,1
8191-XWSZG,1
3655-SNQYZ,1
0280-XJGEX,1
7495-OOKFY,1
8091-TTVAX,1
7469-LKBCI,1
9763-GRSKD,1
6388-TABGU,1
7892-POOKP,1
6713-OKOMC,1
1452-KIOVK,1
9305-CDSKC,1
9237-HQITU,1
7795-CFOCW,1
3668-QPYBK,1
6467-CHFZW,1
8665-UTDHZ,1
5248-YGIJN,1
8773-HHUOZ,1
6575-SUVOI,1
9420-LOJKX,1
8012-SOUDQ,1
2954-PIBKO,1
7639-LIAYI,1
7760-OYPDY,1
5948-UJZLF,1
3714-NTNFO,1
4080-IIARD,1
4671-VJLCL,1
9867-JCZSP,1
9489-DEDVP,1
8865-TNMNX,1
8168-UQWWF,1
5380-WJKOV,1
6572-ADKRS,1
6047-YHPVI,1
6234-RAAPL,1
3413-BMNZE,1
7310-EGVHZ,1
6827-IEAUQ,1
4929-XIHVW,1
3841-NFECX,1
8597-CWYHH,1
0486-HECZI,1
2040-LDIWQ,1
3712-PKXZA,1
7100-FQPRV,1
8017-UVSZU,1
0956-SYCWG,1
8167-GJLRN,1
4827-USJHP,1
1024-GUALD,1
1918-ZBFQJ,1
5524-KHNJP,1
9367-WXLCH,1
6582-OIVSP,1
6317-YPKDH,1
5947-SGKCL,1
6345-FZOQH,1
2070-FNEXE,1
2656-FMOKZ,1
1744-JHKYS,1
5918-VUKWP,1
0691-JVSYA,1
6727-IOTLZ,1
1875-QIVME,1
7654-YWJUF,1
1159-WFSGR,1
3445-HXXGF,1
5997-OPVFA,1
2472-OVKUP,1
2984-RGEYA,1
9680-NIAUV,1
2146-EGVDT,1
0230-WEQUW,1
9286-BHDQG,1
0699-NDKJM,1
2504-DSHIH,1
4709-LKHYG,1
7157-SMCFK,1
4195-NZGTA,1
7841-TZDMQ,1
1347-KTTTA,1
7825-ECJRF,1
1285-OKIPP,1
6348-SNFUS,1
7674-YTAFD,1
9142-KZXOP,1
7018-WBJNK,1
3363-DTIVD,1
8544-GOQSH,1
9323-HGFWY,1
3645-DEYGF,1
7255-SSFBC,1
6168-YBYNP,1
9178-JHUVJ,1
2604-IJPDU,1
3376-BMGFE,1
2907-ILJBN,1
4549-ZDQYY,1
7219-TLZHO,1
7799-LGRDP,1
2372-HWUHI,1
3091-FYHKI,1
8587-XYZSF,1
6207-WIOLX,1
2876-GZYZC,1
2639-UGMAZ,1
3930-ZGWVE,1
6734-PSBAW,1
4412-YLTKF,1
4622-YNKIJ,1
6497-TILVL,1
4648-YPBTM,1
0404-SWRVG,1
2928-HLDBA,1
1091-SOZGA,1
9445-ZUEQE,1
8402-OOOHJ,1
5299-RULOA,1
9560-BBZXK,1
3071-VBYPO,1
5256-SKJGO,1
4846-WHAFZ,1
5712-AHQNN,1
7850-VWJUU,1
3774-VBNXY,1
6217-KDYWC,1
0390-DCFDQ,1
4482-EWFMI,1
0867-MKZVY,1
8992-VONJD,1
7554-NEWDD,1
6371-NZYEG,1
2749-CTKAJ,1
9167-APMXZ,1
6551-GNYDG,1
3077-RSNTJ,1
9073-ZZIAY,1
1679-JRFBR,1
3874-EQOEP,1
3780-YVMFA,1
3466-BYAVD,1
6440-DKQGE,1
2135-RXIHG,1
6837-BJYDQ,1
5716-EZXZN,1
1131-QQZEB,1
2636-SJDOU,1
1095-WGNGG,1
4080-OGPJL,1
3146-MSEGF,1
5886-VLQVU,1
0771-WLCLA,1
7945-HLKEA,1
2753-JMMCV,1
4381-MHQDC,1
7503-MIOGA,1
1307-TVUFB,1
2521-NPUZR,1
6647-ZEDXT,1
7595-EHCDL,1
1173-NOEYG,1
7564-GHCVB,1
1216-JWVUX,1
6621-YOBKI,1
6439-GTPCA,1
2684-EIWEO,1
5575-TPIZQ,1
6786-OBWQR,1
4950-HKQTE,1
6549-YMFAW,1
5244-IRFIH,1
1589-AGTLK,1
4952-YSOGZ,1
8434-VGEQQ,1
4697-LUPSU,1
6952-OMNWB,1
1853-ARAAQ,1
9944-AEXBM,1
6923-JHPMP,1
5138-WVKYJ,1
4018-PPNDW,1
1635-FJFCC,1
7817-OMJNA,1
5175-WLYXL,1
4718-DHSMV,1
7969-FFOWG,1
1266-NZYUI,1
7379-POKDZ,1
1894-IGFSG,1
4013-GUXND,1
5684-FJVYR,1
2189-WWOEW,1
0030-FNXPP,1
5730-DBDSI,1
6683-VLCTZ,1
0139-IVFJG,1
3115-CZMZD,1
1410-RSCMR,1
9477-LGWQI,1
8224-IVVPA,1
8405-IGQFX,1
6425-JWTDV,1
3966-HRMZA,1
6919-ELBGL,1
2499-AJYUA,1
0114-IGABW,1
4312-KFRXN,1
3137-NYQQI,1
0823-HSCDJ,1
1536-HBSWP,1
8040-MNRTF,1
7251-LJBQN,1
4957-TREIR,1
7501-IWUNG,1
1448-PWKYE,1
2826-UWHIS,1
5760-IFJOZ,1
0822-GAVAP,1
2324-AALNO,1
3729-OWRVL,1
9092-GDZKO,1
5433-KYGHE,1
3276-HDUEG,1
3088-FVYWK,1
5642-MHDQT,1
0214-JHPFW,1
3859-CVCET,1
5533-RJFTJ,1
7538-GWHML,1
2800-VEQXM,1
8755-OGKNA,1
9565-FLVCG,1
3030-ZKIWL,1
5313-FPXWG,1
0067-DKWBL,1
0946-FKYTX,1
5076-YVXCM,1
9661-JALZV,1
7929-DMBCV,1
1029-QFBEN,1
3347-YJZZE,1
3014-WJKSM,1
8329-UTMVM,1
7596-ZYWBB,1
7133-VBDCG,1
1456-TWCGB,1
6942-LBFDP,1
1766-GKNMI,1
9450-TRJUU,1
1525-LNLOJ,1
8338-QIUNR,1
9978-HYCIN,1
5896-NPFWW,1
0078-XZMHT,1
2480-JZOSN,1
2682-KEVRP,1
2276-YDAVZ,1
9620-QJREV,1
6663-JOCQO,1
8262-COGGB,1
8728-SKJLR,1
7706-DZNKK,1
5650-VDUDS,1
4625-LAMOB,1
6007-TCTST,1
7408-OFWXJ,1
9778-OGKQZ,1
2316-ESMLS,1
6916-HIJSE,1
0422-OHQHQ,1
3027-ZTDHO,1
6549-NNDYT,1
1038-ZAGBI,1
0392-BZIUW,1
0727-BMPLR,1
6092-QZVPP,1
2311-QYMUQ,1
6982-SSHFK,1
8184-WMOFI,1
4250-WAROZ,1
9231-ZJYAM,1
2672-TGEFF,1
3487-EARAT,1
9650-VBUOG,1
9101-BWFSS,1
5337-IIWKZ,1
3104-OWCGK,1
9146-JRIOX,1
2252-NKNSI,1
8713-IGZSO,1
7905-TVXTA,1
7695-PKLCZ,1
7876-AEHIG,1
0207-MDKNV,1
3050-GBUSH,1
4713-ZBURT,1
5073-WXOYN,1
1764-VUUMT,1
1573-LGXBA,1
1937-OTUKY,1
0323-XWWTN,1
3313-QKNKB,1
2732-ISEZX,1
0979-MOZQI,1
3671-SHRSP,1
4124-MMETB,1
9944-HKVVB,1
0947-MUGVO,1
9777-IQHWP,1
4795-UXVCJ,1
5275-PMFUT,1
3224-DFQNQ,1
2207-NHRJK,1
8374-UULRV,1
2382-BCKQJ,1
3643-AHCFP,1
4335-BSMJS,1
0236-HFWSV,1
5125-CNDSP,1
5173-WXOQV,1
4257-GAESD,1
9871-ELEYA,1
5726-CVNYA,1
3442-ZHHCC,1
7131-ZQZNK,1
0229-LFJAF,1
0810-BDHAW,1
2202-OUTMO,1
4992-LTJNE,1
0691-IFBQW,1
4678-DVQEO,1
0295-QVKPB,1
0285-INHLN,1
7521-AFHAB,1
5676-CFLYY,1
0322-CHQRU,1
3758-CKOQL,1
7314-OXENN,1
9505-SQFSW,1
8823-RLPWL,1
2037-XJFUP,1
5842-POCOP,1
3900-AQPHZ,1
2040-OBMLJ,1
6286-ZHAOK,1
3807-XHCJH,1
3009-JWMPU,1
7975-TZMLR,1
5318-YKDPV,1
4220-TINQT,1
4178-EGMON,1
0115-TFERT,1
0036-IHMOT,1
6275-YDUVO,1
3196-NVXLZ,1
4785-NKHCX,1
3551-GAEGL,1
8098-TDCBU,1
4853-RULSV,1
2239-JALAW,1
1820-TQVEV,1
4289-DTDKW,1
2798-NYLMZ,1
7382-DFJTU,1
9926-PJHDQ,1
3138-BKYAV,1
3174-AKMAS,1
8859-AXJZP,1
1450-GALXR,1
5671-RQRLP,1
8095-WANWK,1
2085-JVGAD,1
5628-RKIFK,1
1135-LMECX,1
